# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
21267000 0.4 0.01 295.26 -457.865 16716.1 -6128.38 0.0148588 -0.014473
21268000 0.4 0.01 295.646 -235.099 16820 -6118.42 -0.00253134 0.00292298
21269000 0.4 0.01 303.579 33.1861 16640.3 -6079.7 -0.00895602 0.00934098
21270000 0.4 0.01 314.349 -650.128 16862.4 -6062.62 -0.0391169 0.0395024
21271000 0.4 0.01 297.558 -1492.43 16903.9 -6058.88 0.0104735 -0.0100876
21272000 0.4 0.01 295.405 -410.886 17008.3 -6026.46 0.0209433 -0.0205495
21273000 0.4 0.01 297.689 62.9712 16888.9 -6081.41 -0.0108185 0.0112055
21274000 0.4 0.01 303.94 -638.838 16764.7 -6104.93 -0.00881402 0.0091978
21275000 0.4 0.01 299.319 -155.608 16965 -6106.99 -0.00055565 0.000938109
21276000 0.4 0.01 300.874 665.725 16592.8 -6146.78 -0.0247769 0.025161
21277000 0.4 0.01 280.156 -352.022 16926.6 -6088.87 -0.0104396 0.0108303
21278000 0.4 0.01 314.804 44.5481 17025.1 -6122.65 -0.0230024 0.02339
21279000 0.4 0.01 307.325 1433.53 16324.3 -6208.48 -0.0134963 0.0138794
21280000 0.4 0.01 291.567 678.319 16566.6 -6132.35 0.000636296 -0.000246619
21281000 0.4 0.01 301.464 176.896 16622.3 -6137.32 0.00155094 -0.00116032
21282000 0.4 0.01 312.342 -1015.52 16618.8 -6064.94 -0.0156227 0.0160142
21283000 0.4 0.01 289.087 -307.002 16340.9 -6083.96 -0.011542 0.0119247
21284000 0.4 0.01 290.485 -452.469 16756.4 -6026.86 -0.021979 0.0223611
21285000 0.4 0.01 290.429 -157.377 16717.9 -6087.78 -0.0335323 0.03392
21286000 0.4 0.01 307.698 334.573 16800.9 -6020.56 0.0305681 -0.0301793
21287000 0.4 0.01 304.791 -15.8063 16839.3 -6073.22 0.00978062 -0.00939979
21288000 0.4 0.01 304.411 -1644.1 17014.3 -6027.32 0.0104527 -0.0100644
21289000 0.4 0.01 313.938 240.466 16479.6 -6150.19 -0.00961387 0.0100017
21290000 0.4 0.01 290.317 -588.448 16580.2 -6125.1 -0.00402656 0.00441424
21291000 0.4 0.01 278.756 118.537 16949.4 -6087.83 0.0157781 -0.0153966
21292000 0.4 0.01 307.647 333.949 16562.5 -6140.87 0.00351788 -0.00313082
21293000 0.4 0.01 303.634 49.0236 17002.7 -6102.19 -0.0194308 0.0198139
21294000 0.4 0.01 312.275 73.1623 16945.9 -6092.13 -0.0032504 0.00362905
21295000 0.4 0.01 308.836 -351.266 16652.7 -6118.32 -0.00827588 0.0086596
21296000 0.4 0.01 311.476 238.84 16914.5 -6040.59 0.0164584 -0.0160688
21297000 0.4 0.01 300.237 186.323 16616.7 -6056.7 -0.012063 0.0124514
21298000 0.4 0.01 289.193 -347.504 16684.7 -6010.32 -0.0296062 0.0299864
21299000 0.4 0.01 312.635 -141.649 16826.2 -6123.3 -0.0277321 0.0281212
21300000 0.4 0.01 300.637 237.985 16708.3 -6142.89 0.000675481 -0.00029058
21301000 0.4 0.01 305.331 -117.771 16678.3 -6071.94 0.0312707 -0.0308926
21302000 0.4 0.01 303.551 96.4604 16680.6 -6067.15 0.016213 -0.0158238
21303000 0.4 0.01 307.252 -565.546 16963.2 -6143.15 -0.00730758 0.00769381
21304000 0.4 0.01 309.282 3.09686 16999.5 -6148.26 -0.00196116 0.00234379
21305000 0.4 0.01 310.942 948.533 16849 -6067.5 -0.00217331 0.00255737
21306000 0.4 0.01 293.951 -240.371 17110.8 -6074.04 0.0132917 -0.0129064
