# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
35163000 1 0.01 276.411 -94.7782 16596.4 15.2243 -0.0382693 0.038654
35164000 1 0.01 302.516 166.909 16596.4 14.9037 -0.0382738 0.0386584
35165000 1 0.01 400.542 339.391 16596.4 18.0337 -0.0392683 0.0396629
35166000 1 0.01 305.208 -31.2908 16596.4 15.5485 -0.0380862 0.038469
35167000 1 0.01 180.957 -167.207 16596.4 14.6455 -0.0384014 0.0387873
35168000 1 0.01 390.265 -214.614 16596.4 15.2562 -0.0383543 0.0387397
35169000 1 0.01 505.31 73.2261 16596.4 14.709 -0.0380428 0.0384252
35170000 1 0.01 216.445 304.119 16596.4 17.1179 -0.0388439 0.0392343
35171000 1 0.01 284.959 32.7117 16596.4 14.6071 -0.0381132 0.0384963
35172000 1 0.01 305.276 -121.104 16596.4 13.874 -0.0384769 0.0388636
35173000 1 0.01 257.348 -255.315 16596.4 17.2964 -0.0377675 0.0381471
35174000 1 0.01 169.236 -24.8829 16596.4 15.5991 -0.0382033 0.0385873
35175000 1 0.01 329.368 388.416 16596.4 17.0565 -0.0394438 0.0398402
35176000 1 0.01 227.809 4.07772 16596.4 16.6196 -0.0378705 0.0382511
35177000 1 0.01 385.118 -160.327 16596.4 13.3758 -0.0378694 0.03825
35178000 1 0.01 237.742 -198.3 16596.4 16.8697 -0.038636 0.0390243
35179000 1 0.01 281.111 -31.9177 16596.4 14.4599 -0.038631 0.0390192
35180000 1 0.01 270.371 157.153 16596.4 18.1709 -0.0384138 0.0387999
35181000 1 0.01 341.291 230.223 16596.4 14.327 -0.0382397 0.0386241
35182000 1 0.01 305.81 3.59505 16596.4 13.1677 -0.0384786 0.0388653
35183000 1 0.01 266.347 -231.377 16596.4 17.5291 -0.038294 0.0386789
35184000 1 0.01 362.361 -256.98 16596.4 16.799 -0.03795 0.0383314
35185000 1 0.01 265.378 -17.1675 16596.4 13.0127 -0.0381964 0.0385803
35186000 1 0.01 229.572 216.091 16596.4 17.9735 -0.0382088 0.0385928
35187000 1 0.01 224.873 141.656 16596.4 15.315 -0.0382557 0.0386402
35188000 1 0.01 264.907 -12.772 16596.4 14.1816 -0.0384945 0.0388814
35189000 1 0.01 314.666 -380.421 16596.4 18.7708 -0.0375809 0.0379586
35190000 1 0.01 226.908 -101.637 16596.4 15.9879 -0.0388645 0.0392551
35191000 1 0.01 353.963 44.2122 16596.4 16.7807 -0.0381091 0.0384922
35192000 1 0.01 393.457 322.446 16596.4 17.3439 -0.0389832 0.0393749
35193000 1 0.01 308.7 185.519 16596.4 16.462 -0.0387321 0.0391214
35194000 1 0.01 251.658 -146.099 16596.4 11.436 -0.0381698 0.0385534
35195000 1 0.01 330.249 -212.602 16596.4 15.1801 -0.0383312 0.0387164
35196000 1 0.01 299.965 -82.887 16596.4 15.9007 -0.0383863 0.038772
35197000 1 0.01 317.916 314.34 16596.4 14.2591 -0.038916 0.0393071
35198000 1 0.01 328.049 149.049 16596.4 11.9391 -0.0380285 0.0384107
35199000 1 0.01 428.556 9.20374 16596.4 17.3519 -0.0387883 0.0391782
35200000 1 0.01 278.626 -240.03 16596.4 12.1329 -0.0380352 0.0384175
35201000 1 0.01 294.152 -69.8809 16596.4 14.2389 -0.0388528 0.0392433
35202000 1 0.01 416.871 116.356 16596.4 17.4154 -0.0381846 0.0385684
35203000 1 0.01 307.032 239.122 16596.4 15.6158 -0.0384565 0.038843
35204000 1 0.01 260.446 145.061 16596.4 14.3525 -0.0389275 0.0393188
35205000 1 0.01 171.975 -291.234 16596.4 16.2532 -0.037544 0.0379213
35206000 1 0.01 308.684 -115.251 16596.4 15.303 -0.0388727 0.0392634
35207000 1 0.01 280.888 -55.2513 16596.4 13.2354 -0.0377759 0.0381555
35208000 1 0.01 260.318 207.499 16596.4 19.4035 -0.0381229 0.0385061
35209000 1 0.01 496.111 242.033 16596.4 18.0213 -0.0385658 0.0389534
35210000 1 0.01 256.389 -244.302 16596.4 18.0743 -0.0373752 0.0377509
35211000 1 0.01 239.539 -121.587 16596.4 15.3007 -0.0388702 0.0392609
35212000 1 0.01 249.116 -226.593 16596.4 18.4835 -0.0375887 0.0379665
35213000 1 0.01 329.259 280.161 16596.4 13.9696 -0.0389512 0.0393426
35214000 1 0.01 287.119 201.102 16596.4 14.2275 -0.0383887 0.0387746
35215000 1 0.01 345.523 -154.554 16596.4 18.8505 -0.0379574 0.0383389
35216000 1 0.01 236.023 -154.221 16596.4 17.6148 -0.0388588 0.0392494
35217000 1 0.01 313.959 -154.158 16596.4 13.9952 -0.0382171 0.0386011
35218000 1 0.01 314.609 98.9125 16596.4 16.2668 -0.038264 0.0386486
35219000 1 0.01 199.662 241.244 16596.4 13.9222 -0.0386458 0.0390342
35220000 1 0.01 376.78 53.358 16596.4 15.4321 -0.0378718 0.0382524
35221000 1 0.01 381.209 -85.725 16596.4 18.5363 -0.0390585 0.0394511
35222000 1 0.01 289.391 -245.132 16596.4 14.2297 -0.0383248 0.0387099
35223000 1 0.01 267.226 -116.574 16596.4 17.832 -0.038463 0.0388496
35224000 1 0.01 313.002 124.666 16596.4 19.1185 -0.0388418 0.0392322
35225000 1 0.01 374.074 334.109 16596.4 17.7241 -0.0389131 0.0393042
35226000 1 0.01 236.93 19.5689 16596.4 15.1339 -0.0379921 0.0383739
35227000 1 0.01 407.775 -62.1432 16596.4 18.1196 -0.0389447 0.0393361
35228000 1 0.01 268.072 -263.337 16596.4 18.0939 -0.0383726 0.0387583
35229000 1 0.01 198.596 -72.6278 16596.4 13.7939 -0.0382253 0.0386094
35230000 1 0.01 275.125 221.762 16596.4 17.0026 -0.038757 0.0391465
35231000 1 0.01 503.414 295.24 16596.4 16.4472 -0.0385114 0.0388984
35232000 1 0.01 381.97 -95.4874 16596.4 14.898 -0.0374344 0.0378106
35233000 1 0.01 206.059 -76.9286 16596.4 16.0722 -0.039208 0.039602
35234000 1 0.01 315.08 -112.282 16596.4 13.2543 -0.0386573 0.0390458
